Iteration,Total Timesteps,Iteration Time,Total Time,FPS,Value Function Loss,Surrogate Loss,    Imitate Loss,Mean Action Noise Std,Mean Reward,Mean Episode Length
64,6389760,3.262593984603882,197.45407128334045,30130,0.006580407381989062,-0.0003862985293380916,"tensor(0.3512, device='cuda:0', dtype=torch.float64)",0.8347843289375305,-4.022954245805741,272.04
65,6488064,3.1757493019104004,200.62982058525085,30954,0.007106754882261157,-0.0030723349656909702,"tensor(0.3433, device='cuda:0', dtype=torch.float64)",0.8339411616325378,-3.9287483406066896,265.5
66,6586368,3.07878041267395,203.7086009979248,31929,0.0067560838535428045,-0.0027168045460712166,"tensor(0.3408, device='cuda:0', dtype=torch.float64)",0.8322990536689758,-4.007548971176147,270.42
67,6684672,3.3138136863708496,207.02241468429565,29664,0.007499967725016177,-0.0008634079742478207,"tensor(0.3380, device='cuda:0', dtype=torch.float64)",0.8299304842948914,-3.999752650260925,274.79
68,6782976,3.101275682449341,210.123690366745,31697,0.006521977088414133,-0.0006262285538014111,"tensor(0.3339, device='cuda:0', dtype=torch.float64)",0.8268510699272156,-3.8729780924320223,269.51
69,6881280,3.1277267932891846,213.25141716003418,31429,0.006365133752115071,-0.0011642808785836678,"tensor(0.3274, device='cuda:0', dtype=torch.float64)",0.8256357312202454,-3.9437301349639893,283.83
70,6979584,3.217494487762451,216.46891164779663,30552,0.006248193071223795,0.0032551639902521855,"tensor(0.3200, device='cuda:0', dtype=torch.float64)",0.8249494433403015,-3.9124798250198363,272.76
71,7077888,3.2929294109344482,219.76184105873108,29853,0.006634222762659192,-0.002165702049387619,"tensor(0.3163, device='cuda:0', dtype=torch.float64)",0.8204264640808105,-3.7486118340492247,262.76
72,7176192,3.3552193641662598,223.11706042289734,29298,0.010965507896617054,-0.0003618116636062041,"tensor(0.3117, device='cuda:0', dtype=torch.float64)",0.8203966021537781,-3.7473581421375273,258.48
73,7274496,3.1513893604278564,226.2684497833252,31193,0.0069286048412323,-5.8784891734831035e-05,"tensor(0.3050, device='cuda:0', dtype=torch.float64)",0.8198353052139282,-3.575602422952652,255.66
74,7372800,3.346323251724243,229.61477303504944,29376,0.007577312458306551,-0.0006059455670765601,"tensor(0.3011, device='cuda:0', dtype=torch.float64)",0.817986786365509,-3.6057481110095977,269.08
75,7471104,3.3021185398101807,232.91689157485962,29769,0.006904488056898117,0.0014961846194637475,"tensor(0.2961, device='cuda:0', dtype=torch.float64)",0.8166607022285461,-3.7755293536186216,268.55
76,7569408,3.3300366401672363,236.24692821502686,29520,0.006412672717124224,-0.003336766608663311,"tensor(0.2961, device='cuda:0', dtype=torch.float64)",0.8126354217529297,-3.6470385575294495,270.02
77,7667712,3.1806674003601074,239.42759561538696,30906,0.009015803830698133,-0.0015217694046441466,"tensor(0.2960, device='cuda:0', dtype=torch.float64)",0.8119103312492371,-3.6035803735256193,272.83
78,7766016,3.157790184020996,242.58538579940796,31130,0.007097201514989137,-0.003354401479009539,"tensor(0.2893, device='cuda:0', dtype=torch.float64)",0.809205174446106,-3.505304592847824,257.66
79,7864320,3.170933961868286,245.75631976127625,31001,0.005858086817897856,0.0012482162739615888,"tensor(0.2832, device='cuda:0', dtype=torch.float64)",0.8068246841430664,-3.7269797778129576,277.35
80,7962624,3.132976531982422,248.88929629325867,31377,0.005531082698144019,-0.0015196173888398334,"tensor(0.2831, device='cuda:0', dtype=torch.float64)",0.8036026358604431,-3.6959911704063417,275.73
81,8060928,3.1422832012176514,252.03157949447632,31284,0.005832496960647404,-0.00048451942930114453,"tensor(0.2766, device='cuda:0', dtype=torch.float64)",0.8020221590995789,-3.567157973051071,258.28
82,8159232,3.188699722290039,255.22027921676636,30828,0.005304368957877159,-0.001486698342341697,"tensor(0.2745, device='cuda:0', dtype=torch.float64)",0.8011771440505981,-3.3548291540145874,260.36
83,8257536,3.104870080947876,258.32514929771423,31661,0.005772888218052686,-0.001935663698532153,"tensor(0.2712, device='cuda:0', dtype=torch.float64)",0.7988611459732056,-3.6358065176010133,288.28
84,8355840,3.1595723628997803,261.484721660614,31113,0.006236474891193211,-0.0012441688450053334,"tensor(0.2686, device='cuda:0', dtype=torch.float64)",0.7967604994773865,-3.427923957109451,266.5
85,8454144,3.165839433670044,264.65056109428406,31051,0.006028866209089756,-0.0019349143898580224,"tensor(0.2632, device='cuda:0', dtype=torch.float64)",0.7947997450828552,-3.46868172287941,273.46
86,8552448,3.234165668487549,267.8847267627716,30395,0.0066538466140627864,-0.0014707135880598799,"tensor(0.2608, device='cuda:0', dtype=torch.float64)",0.7948912978172302,-3.579343192577362,287.21
87,8650752,3.2108051776885986,271.0955319404602,30616,0.0062462800648063425,-0.0017228745186002926,"tensor(0.2577, device='cuda:0', dtype=torch.float64)",0.7954493761062622,-3.452018152475357,273.88
88,8749056,3.17346453666687,274.2689964771271,30976,0.006273610494099557,-0.0023970212845597417,"tensor(0.2561, device='cuda:0', dtype=torch.float64)",0.79471755027771,-3.437984825372696,275.67
89,8847360,3.180471181869507,277.4494676589966,30908,0.006567070237360894,-0.0019432105769283225,"tensor(0.2524, device='cuda:0', dtype=torch.float64)",0.7938641905784607,-3.4768076956272127,273.24
90,8945664,3.212008237838745,280.6614758968353,30605,0.005464339815080166,0.001407215061772149,"tensor(0.2489, device='cuda:0', dtype=torch.float64)",0.7928339838981628,-3.4916179478168488,284.89
91,9043968,3.1453938484191895,283.8068697452545,31253,0.00548811205662787,-0.0031987633294193072,"tensor(0.2472, device='cuda:0', dtype=torch.float64)",0.7918408513069153,-3.472312338352203,276.54
92,9142272,3.1687750816345215,286.97564482688904,31022,0.006677171075716614,-0.001978417028294643,"tensor(0.2441, device='cuda:0', dtype=torch.float64)",0.7912704348564148,-3.415490732192993,280.75
93,9240576,3.145841121673584,290.1214859485626,31248,0.00914833890274167,-0.0017622085055336357,"tensor(0.2415, device='cuda:0', dtype=torch.float64)",0.791346549987793,-3.2600057530403137,277.96
94,9338880,3.308896541595459,293.4303824901581,29708,0.005817218287847936,0.0024261905098683203,"tensor(0.2387, device='cuda:0', dtype=torch.float64)",0.7914620041847229,-3.2546709406375887,271.83
95,9437184,3.337627649307251,296.76801013946533,29453,0.006982144573703409,-0.002947874367237091,"tensor(0.2353, device='cuda:0', dtype=torch.float64)",0.7899832725524902,-3.323306986093521,270.54
96,9535488,3.110236644744873,299.8782467842102,31606,0.0053055352764204144,-0.0030219040945667075,"tensor(0.2345, device='cuda:0', dtype=torch.float64)",0.7881298065185547,-3.2841616642475127,273.71
97,9633792,3.229855537414551,303.10810232162476,30436,0.006084932712838054,-0.0014388432697160169,"tensor(0.2302, device='cuda:0', dtype=torch.float64)",0.7870383262634277,-3.21542276263237,271.01
98,9732096,3.294567346572876,306.40266966819763,29838,0.005067480797879398,-0.0015478942329840706,"tensor(0.2303, device='cuda:0', dtype=torch.float64)",0.785371720790863,-3.2151750230789187,258.74
99,9830400,3.2477638721466064,309.65043354034424,30268,0.007079241517931223,-0.002916579964221455,"tensor(0.2299, device='cuda:0', dtype=torch.float64)",0.7845541834831238,-3.2922805178165437,282.94
100,9928704,3.154592275619507,312.80502581596375,31162,0.004979920480400324,-0.0005501368897967041,"tensor(0.2269, device='cuda:0', dtype=torch.float64)",0.7834355235099792,-3.292749009132385,286.97
101,10027008,3.1927051544189453,315.9977309703827,30790,0.005415776208974421,-0.0006964272499317304,"tensor(0.2233, device='cuda:0', dtype=torch.float64)",0.7835047841072083,-3.105297096967697,252.79
102,10125312,3.2702908515930176,319.2680218219757,30059,0.005962340789847076,-0.0032256660982966424,"tensor(0.2198, device='cuda:0', dtype=torch.float64)",0.7818023562431335,-3.097865958213806,259.42
103,10223616,3.202361583709717,322.4703834056854,30697,0.014201927627436817,-0.0006154650764074177,"tensor(0.2154, device='cuda:0', dtype=torch.float64)",0.7826443910598755,-2.9715718138217926,260.44
104,10321920,3.159416913986206,325.62980031967163,31114,0.005726954014971852,-0.0016997953440295531,"tensor(0.2128, device='cuda:0', dtype=torch.float64)",0.7821052074432373,-3.1228088784217833,276.13
105,10420224,3.3103349208831787,328.9401352405548,29696,0.005615739920176566,-0.0003294194146292284,"tensor(0.2117, device='cuda:0', dtype=torch.float64)",0.7813206315040588,-3.1098280549049377,273.21
106,10518528,3.1926093101501465,332.13274455070496,30791,0.004729106929153204,-0.002797436006949283,"tensor(0.2107, device='cuda:0', dtype=torch.float64)",0.7795519232749939,-2.990278170108795,261.35
107,10616832,3.2395401000976562,335.3722846508026,30345,0.005259831412695348,-0.00022638970403932035,"tensor(0.2082, device='cuda:0', dtype=torch.float64)",0.7792407870292664,-3.1184964096546173,266.65
108,10715136,3.2472779750823975,338.619562625885,30272,0.004499792773276568,-0.002952634420944378,"tensor(0.2042, device='cuda:0', dtype=torch.float64)",0.7771061658859253,-3.0453574657440186,267.13
109,10813440,3.105059862136841,341.72462248802185,31659,0.005202228855341673,-0.002918583233986283,"tensor(0.2020, device='cuda:0', dtype=torch.float64)",0.7757686972618103,-2.942226771116257,261.8
110,10911744,3.1115238666534424,344.8361463546753,31593,0.005966278724372387,-0.00030260954517871144,"tensor(0.1988, device='cuda:0', dtype=torch.float64)",0.7758533954620361,-3.0731725549697875,280.42
111,11010048,3.1021695137023926,347.9383158683777,31688,0.00951147701125592,-0.0021595351747237144,"tensor(0.1971, device='cuda:0', dtype=torch.float64)",0.7773218750953674,-3.239420818090439,278.34
112,11108352,3.1005921363830566,351.03890800476074,31704,0.003948753885924816,-0.001519040657149162,"tensor(0.1975, device='cuda:0', dtype=torch.float64)",0.7764037251472473,-2.9962474191188813,266.12
113,11206656,3.157651424407959,354.1965594291687,31131,0.0053397354669868944,-0.0014543538447469473,"tensor(0.1951, device='cuda:0', dtype=torch.float64)",0.7760863900184631,-3.152994668483734,270.81
114,11304960,3.1023433208465576,357.29890275001526,31687,0.007387552899308503,-0.0023136289397371,"tensor(0.1930, device='cuda:0', dtype=torch.float64)",0.7761220932006836,-2.909132620096207,262.23
115,11403264,3.122873544692993,360.42177629470825,31478,0.004696006886661053,-0.0012927082512760534,"tensor(0.1904, device='cuda:0', dtype=torch.float64)",0.7748721241950989,-3.0414075326919554,272.84
116,11501568,3.0950326919555664,363.5168089866638,31761,0.0044537638546898965,-0.00036727878032252195,"tensor(0.1884, device='cuda:0', dtype=torch.float64)",0.7740688920021057,-2.923285619020462,262.69
117,11599872,3.1262693405151367,366.64307832717896,31444,0.004237642581574619,-0.0036153308348730205,"tensor(0.1849, device='cuda:0', dtype=torch.float64)",0.7722569704055786,-3.0244746351242067,276.78
118,11698176,3.1067678928375244,369.7498462200165,31641,0.005400407547131181,-4.335990961408242e-05,"tensor(0.1830, device='cuda:0', dtype=torch.float64)",0.7723460793495178,-2.916192761659622,279.68
119,11796480,3.11065936088562,372.8605055809021,31602,0.005019649560563266,-0.0009116947465372504,"tensor(0.1790, device='cuda:0', dtype=torch.float64)",0.7720713019371033,-2.8719302439689636,266.73
120,11894784,3.1738088130950928,376.0343143939972,30973,0.004529991978779435,-0.004173405503388494,"tensor(0.1783, device='cuda:0', dtype=torch.float64)",0.7712939381599426,-3.1158591365814208,262.11
121,11993088,3.100379705429077,379.13469409942627,31707,0.004658944485709071,0.0005674611107679084,"tensor(0.1758, device='cuda:0', dtype=torch.float64)",0.7709129452705383,-2.9159077298641205,280.96
122,12091392,3.1037039756774902,382.23839807510376,31673,0.006079613417387009,-0.0022143517911899836,"tensor(0.1750, device='cuda:0', dtype=torch.float64)",0.7702385783195496,-2.9726265585422516,266.72
123,12189696,3.107085704803467,385.3454837799072,31638,0.004418245400302112,-0.001957664344809018,"tensor(0.1718, device='cuda:0', dtype=torch.float64)",0.7702555060386658,-3.014469783306122,273.61
124,12288000,3.0934252738952637,388.4389090538025,31778,0.005904757417738438,-0.002099423440336068,"tensor(0.1709, device='cuda:0', dtype=torch.float64)",0.7698370814323425,-3.0051867747306824,269.12
125,12386304,3.1396396160125732,391.57854866981506,31310,0.004682358261197806,-0.003315677917271387,"tensor(0.1697, device='cuda:0', dtype=torch.float64)",0.768295407295227,-2.99929536819458,274.61
126,12484608,3.105278730392456,394.6838274002075,31657,0.006300299544818699,-0.0012357868487015366,"tensor(0.1677, device='cuda:0', dtype=torch.float64)",0.7681248784065247,-2.8473625445365904,268.35
127,12582912,3.1091229915618896,397.7929503917694,31617,0.004233281826600432,-0.0019805781928880608,"tensor(0.1655, device='cuda:0', dtype=torch.float64)",0.7670355439186096,-2.8365716660022735,263.61
128,12681216,3.1629011631011963,400.9558515548706,31080,0.004563614935614168,-0.002811153843867942,"tensor(0.1640, device='cuda:0', dtype=torch.float64)",0.7656466364860535,-2.8387871420383455,273.83
129,12779520,3.099065065383911,404.0549166202545,31720,0.006922904751263559,-0.0011636580122285523,"tensor(0.1626, device='cuda:0', dtype=torch.float64)",0.7654320597648621,-2.8320849788188935,276.34
130,12877824,3.0915353298187256,407.14645195007324,31797,0.006137284683063626,-0.0028871860646177082,"tensor(0.1629, device='cuda:0', dtype=torch.float64)",0.7654205560684204,-2.82460267663002,271.86
131,12976128,3.0773351192474365,410.2237870693207,31944,0.004493055422790349,0.0011062547370556785,"tensor(0.1633, device='cuda:0', dtype=torch.float64)",0.7649393081665039,-2.7740432703495026,272.65
132,13074432,3.083744525909424,413.3075315952301,31878,0.004118485655635595,-0.0027301522030029448,"tensor(0.1631, device='cuda:0', dtype=torch.float64)",0.7641811370849609,-2.8051273798942566,264.46
133,13172736,3.0994527339935303,416.40698432922363,31716,0.004345861938782036,-0.0012464327330235392,"tensor(0.1617, device='cuda:0', dtype=torch.float64)",0.7635487914085388,-2.759503569602966,274.05
134,13271040,3.105903148651123,419.51288747787476,31650,0.004757057409733534,-0.0031904182644211685,"tensor(0.1611, device='cuda:0', dtype=torch.float64)",0.7636426687240601,-2.8627131462097166,267.32
135,13369344,3.1297407150268555,422.6426281929016,31409,0.005895937443710864,-0.0011261539635597727,"tensor(0.1591, device='cuda:0', dtype=torch.float64)",0.7630680799484253,-2.906996899843216,274.29
136,13467648,3.074002742767334,425.71663093566895,31979,0.004457160667516291,-0.0017762015922926366,"tensor(0.1565, device='cuda:0', dtype=torch.float64)",0.7621451020240784,-2.9055657398700716,274.95
137,13565952,3.1172657012939453,428.8338966369629,31535,0.0057956546545028685,-0.002352207512012683,"tensor(0.1546, device='cuda:0', dtype=torch.float64)",0.7630208134651184,-3.2446277856826784,295.94
138,13664256,3.090118408203125,431.924015045166,31812,0.006349810585379601,-0.0025332370190881194,"tensor(0.1566, device='cuda:0', dtype=torch.float64)",0.7637786269187927,-2.918865921497345,286.52
139,13762560,3.095627784729004,435.019642829895,31755,0.014420731738209725,-0.0017629218607908114,"tensor(0.1588, device='cuda:0', dtype=torch.float64)",0.76431804895401,-2.7618135380744935,272.91
140,13860864,3.1077628135681152,438.12740564346313,31631,0.015421674074605107,-0.002442634453473147,"tensor(0.1584, device='cuda:0', dtype=torch.float64)",0.7649646401405334,-2.8042208909988404,280.29
